2015-01-22,4,61.8,2015,0,-1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-22,5,299.1,2015,0,-1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-23,1,130.98,2015,0,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-23,2,279.18,2015,0,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-23,3,99.98,2015,0,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-23,4,68.56,2015,0,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-23,5,275.46,2015,0,-1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-24,1,140.03,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-24,2,415.17,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-24,3,133.8,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-24,4,54.06,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-24,5,376.79,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-25,1,94.49,2015,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-25,2,555.59,2015,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-25,3,182.84,2015,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-25,4,176.9,2015,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-25,5,432.11,2015,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-26,1,150.52,2015,0,3.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-26,2,285.78,2015,0,3.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-26,3,94.87,2015,0,3.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-26,4,62.79,2015,0,3.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-26,5,214.32,2015,0,3.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-27,1,141.52,2015,0,4.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-27,2,286.8,2015,0,4.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-27,3,127.23,2015,0,4.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-27,4,78.67,2015,0,4.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-27,5,259.9,2015,0,4.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-28,1,124.27,2015,0,4.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-28,2,318.61,2015,0,4.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-28,3,119.39,2015,0,4.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-28,4,54.12,2015,0,4.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-28,5,290.42,2015,0,4.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-29,1,129.93,2015,0,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-29,2,276.55,2015,0,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-29,3,130.87,2015,0,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-29,4,66.4,2015,0,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-29,5,298.87,2015,0,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-30,1,100.75,2015,0,1.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-30,2,315.02,2015,0,1.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-30,3,159.09,2015,0,1.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-30,4,67.65,2015,0,1.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-30,5,301.21,2015,0,1.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-31,1,129.04,2015,0,-2.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-31,2,433.18,2015,0,-2.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-31,3,168.03,2015,0,-2.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-31,4,66.5,2015,0,-2.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-31,5,442.29,2015,0,-2.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-01,1,92.19,2015,0,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-01,2,633.31,2015,0,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-01,3,187.8,2015,0,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-01,4,214.87,2015,0,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-01,5,388.59,2015,0,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-02,1,159.25,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-02,2,338.33,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-02,3,117.76,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-02,4,123.7,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-02,5,317.41,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-03,1,112.1,2015,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
